symbol,timestamp,open,high,low,close,volume,trade_count,vwap
MSFT,2023-03-01 10:00:00+00:00,251.21,251.21,251.2,251.2,559.0,13.0,251.192898
MSFT,2023-03-01 10:04:00+00:00,251.13,251.13,251.13,251.13,150.0,2.0,251.13
MSFT,2023-03-01 10:14:00+00:00,251.01,251.01,251.0,251.0,1000.0,21.0,251.0109
MSFT,2023-03-01 10:18:00+00:00,251.17,251.17,251.17,251.17,555.0,11.0,251.152198
MSFT,2023-03-01 10:28:00+00:00,251.27,251.27,251.27,251.27,792.0,27.0,251.304899
MSFT,2023-03-01 10:38:00+00:00,251.25,251.25,251.25,251.25,469.0,16.0,251.226269
MSFT,2023-03-01 10:40:00+00:00,251.25,251.25,251.25,251.25,431.0,13.0,251.262691
MSFT,2023-03-01 10:47:00+00:00,251.4,251.4,251.4,251.4,134.0,5.0,251.388507
MSFT,2023-03-01 10:54:00+00:00,251.43,251.48,251.43,251.48,739.0,17.0,251.455142
MSFT,2023-03-01 10:55:00+00:00,251.5,251.63,251.5,251.51,1119.0,17.0,251.532618
MSFT,2023-03-01 10:56:00+00:00,251.51,251.51,251.51,251.51,192.0,5.0,251.51
MSFT,2023-03-01 10:57:00+00:00,251.51,251.56,251.51,251.56,1908.0,29.0,251.532023
MSFT,2023-03-01 10:58:00+00:00,251.56,251.56,251.51,251.55,628.0,15.0,251.544841
MSFT,2023-03-01 10:59:00+00:00,251.45,251.46,251.45,251.46,503.0,12.0,251.469205
MSFT,2023-03-01 11:00:00+00:00,251.5,251.5,251.35,251.35,727.0,20.0,251.396864
MSFT,2023-03-01 11:05:00+00:00,251.49,251.56,251.49,251.5,1156.0,20.0,251.515009
MSFT,2023-03-01 11:15:00+00:00,251.56,251.57,251.56,251.57,357.0,4.0,251.567199
MSFT,2023-03-01 11:17:00+00:00,251.61,251.61,251.61,251.61,361.0,11.0,251.643269
MSFT,2023-03-01 11:22:00+00:00,251.43,251.43,251.43,251.43,605.0,35.0,251.495818
MSFT,2023-03-01 11:24:00+00:00,251.61,251.61,251.61,251.61,880.0,17.0,251.608375
MSFT,2023-03-01 11:25:00+00:00,251.71,251.71,251.71,251.71,1377.0,23.0,251.739434
MSFT,2023-03-01 11:26:00+00:00,251.72,251.72,251.71,251.71,339.0,12.0,251.726755
MSFT,2023-03-01 11:30:00+00:00,251.66,251.66,251.66,251.66,623.0,16.0,251.65626
MSFT,2023-03-01 11:37:00+00:00,251.65,251.65,251.64,251.64,599.0,16.0,251.645509
MSFT,2023-03-01 11:38:00+00:00,251.72,251.72,251.72,251.72,638.0,7.0,251.71906
MSFT,2023-03-01 11:39:00+00:00,251.81,251.85,251.81,251.84,1664.0,26.0,251.839032
MSFT,2023-03-01 11:51:00+00:00,251.71,251.71,251.71,251.71,243.0,9.0,251.71037
MSFT,2023-03-01 11:52:00+00:00,251.7,251.79,251.7,251.79,2089.0,23.0,251.732269
MSFT,2023-03-01 11:53:00+00:00,251.79,251.79,251.79,251.79,356.0,8.0,251.792191
MSFT,2023-03-01 12:00:00+00:00,251.79,251.79,251.7,251.7,8861.0,139.0,251.712212
MSFT,2023-03-01 12:01:00+00:00,251.64,251.64,251.55,251.55,1898.0,41.0,251.631602
MSFT,2023-03-01 12:02:00+00:00,251.52,251.53,251.47,251.52,1582.0,39.0,251.50359
MSFT,2023-03-01 12:03:00+00:00,251.47,251.47,251.4,251.4,939.0,22.0,251.415261
MSFT,2023-03-01 12:04:00+00:00,251.42,251.45,251.42,251.45,2278.0,42.0,251.458692
MSFT,2023-03-01 12:05:00+00:00,251.68,251.7,251.68,251.7,1278.0,32.0,251.674311
MSFT,2023-03-01 12:08:00+00:00,251.59,251.59,251.5,251.5,2553.0,31.0,251.542848
MSFT,2023-03-01 12:09:00+00:00,251.5,251.5,251.42,251.42,2318.0,38.0,251.43777
MSFT,2023-03-01 12:11:00+00:00,251.31,251.31,251.17,251.17,3980.0,104.0,251.235289
MSFT,2023-03-01 12:12:00+00:00,251.17,251.29,251.16,251.29,2684.0,75.0,251.2019
MSFT,2023-03-01 12:13:00+00:00,251.1,251.1,251.1,251.1,782.0,32.0,251.128299
MSFT,2023-03-01 12:14:00+00:00,251.06,251.06,251.06,251.06,871.0,38.0,251.094237
MSFT,2023-03-01 12:15:00+00:00,251.07,251.07,251.06,251.06,577.0,21.0,251.100277
MSFT,2023-03-01 12:18:00+00:00,251.23,251.25,251.23,251.25,1923.0,51.0,251.259563
MSFT,2023-03-01 12:20:00+00:00,251.41,251.41,251.41,251.41,615.0,10.0,251.407073
MSFT,2023-03-01 12:24:00+00:00,251.41,251.41,251.41,251.41,908.0,28.0,251.40413
MSFT,2023-03-01 12:26:00+00:00,251.44,251.44,251.44,251.44,365.0,24.0,251.472027
MSFT,2023-03-01 12:28:00+00:00,251.51,251.51,251.51,251.51,757.0,33.0,251.515997
MSFT,2023-03-01 12:30:00+00:00,251.52,251.52,251.44,251.44,929.0,25.0,251.492002
MSFT,2023-03-01 12:32:00+00:00,251.54,251.66,251.54,251.66,3514.0,67.0,251.598941
MSFT,2023-03-01 12:33:00+00:00,251.7,251.7,251.7,251.7,1025.0,32.0,251.661034
MSFT,2023-03-01 12:39:00+00:00,251.77,251.77,251.75,251.77,1589.0,33.0,251.750988
MSFT,2023-03-01 12:41:00+00:00,251.7,251.7,251.65,251.7,2142.0,41.0,251.685831
MSFT,2023-03-01 12:42:00+00:00,251.7,251.7,251.65,251.65,756.0,22.0,251.672024
MSFT,2023-03-01 12:46:00+00:00,251.56,251.56,251.55,251.56,2250.0,42.0,251.564413
MSFT,2023-03-01 12:47:00+00:00,251.56,251.56,251.56,251.56,887.0,35.0,251.528929
MSFT,2023-03-01 12:56:00+00:00,251.5,251.5,251.48,251.48,1163.0,25.0,251.493586
MSFT,2023-03-01 12:57:00+00:00,251.45,251.45,251.41,251.41,3688.0,69.0,251.438666
MSFT,2023-03-01 13:00:00+00:00,251.58,251.7513,251.07,251.45,13198.0,259.0,251.531524
MSFT,2023-03-01 13:01:00+00:00,251.35,251.35,249.94,251.35,118911.0,149.0,249.452001
MSFT,2023-03-01 13:03:00+00:00,251.23,251.23,251.23,251.23,1493.0,47.0,251.220566
MSFT,2023-03-01 13:04:00+00:00,251.41,251.41,251.11,251.11,2746.0,30.0,251.225518
MSFT,2023-03-01 13:05:00+00:00,251.11,251.11,251.11,251.11,406.0,15.0,251.118793
MSFT,2023-03-01 13:06:00+00:00,251.26,251.26,251.26,251.26,352.0,9.0,251.216619
MSFT,2023-03-01 13:07:00+00:00,251.16,251.16,251.06,251.06,1655.0,20.0,251.101631
MSFT,2023-03-01 13:08:00+00:00,251.0505,251.0505,250.93,250.95,4755.0,69.0,250.998519
MSFT,2023-03-01 13:09:00+00:00,251.1,251.1,251.1,251.1,1047.0,26.0,251.094823
MSFT,2023-03-01 13:10:00+00:00,251.1,251.1,250.87,250.98,3654.0,51.0,250.981138
MSFT,2023-03-01 13:14:00+00:00,251.0353,251.0353,251.0353,251.0353,306.0,14.0,251.062319
MSFT,2023-03-01 13:15:00+00:00,251.03,251.03,251.03,251.03,1167.0,33.0,251.046031
MSFT,2023-03-01 13:17:00+00:00,251.05,251.06,251.03,251.06,507.0,13.0,251.053028
MSFT,2023-03-01 13:19:00+00:00,251.1,251.1,251.1,251.1,221.0,6.0,251.090724
MSFT,2023-03-01 13:21:00+00:00,251.02,251.02,251.02,251.02,391.0,12.0,251.024962
MSFT,2023-03-01 13:22:00+00:00,251.01,251.01,251.0,251.0,2945.0,73.0,251.015175
MSFT,2023-03-01 13:23:00+00:00,250.99,250.99,250.99,250.99,297.0,21.0,250.997402
MSFT,2023-03-01 13:24:00+00:00,251.03,251.03,251.03,251.03,703.0,12.0,251.02151
MSFT,2023-03-01 13:25:00+00:00,250.83,251.0,250.82,251.0,2675.0,51.0,250.965156
MSFT,2023-03-01 13:26:00+00:00,251.0,251.0,251.0,251.0,1208.0,11.0,250.99971
MSFT,2023-03-01 13:27:00+00:00,251.0,251.0,250.8,250.9,1308.0,12.0,250.944
MSFT,2023-03-01 13:29:00+00:00,250.95,250.95,250.68,250.68,3422.0,71.0,250.785643
MSFT,2023-03-01 13:30:00+00:00,250.66,250.66,250.58,250.6,1721.0,34.0,250.6367
MSFT,2023-03-01 13:31:00+00:00,250.8,250.83,250.67,250.67,1117.0,30.0,250.713338
MSFT,2023-03-01 13:32:00+00:00,250.58,250.697,250.56,250.697,3118.0,87.0,250.550332
MSFT,2023-03-01 13:33:00+00:00,250.5,250.5,250.5,250.5,768.0,24.0,250.448438
MSFT,2023-03-01 13:34:00+00:00,250.35,250.67,250.25,250.25,3804.0,46.0,250.481682
MSFT,2023-03-01 13:35:00+00:00,250.25,250.25,250.25,250.25,1169.0,23.0,250.253747
MSFT,2023-03-01 13:36:00+00:00,250.55,250.55,250.52,250.52,1523.0,45.0,250.496349
MSFT,2023-03-01 13:37:00+00:00,250.52,250.53,250.52,250.53,684.0,24.0,250.622032
MSFT,2023-03-01 13:39:00+00:00,250.67,250.67,250.67,250.67,617.0,18.0,250.654182
MSFT,2023-03-01 13:40:00+00:00,250.65,250.65,250.52,250.6,2037.0,34.0,250.603797
MSFT,2023-03-01 13:41:00+00:00,250.49,250.63,250.47,250.5,2433.0,52.0,250.557941
MSFT,2023-03-01 13:43:00+00:00,250.25,250.25,250.25,250.25,410.0,11.0,250.281098
MSFT,2023-03-01 13:45:00+00:00,250.15,250.15,250.15,250.15,326.0,12.0,250.25638
MSFT,2023-03-01 13:46:00+00:00,250.2,250.21,250.2,250.21,913.0,19.0,250.216198
MSFT,2023-03-01 13:47:00+00:00,250.36,250.51,250.36,250.51,1332.0,31.0,250.471607
MSFT,2023-03-01 13:48:00+00:00,250.52,250.52,250.33,250.33,1924.0,78.0,250.365616
MSFT,2023-03-01 13:50:00+00:00,250.5,250.58,250.5,250.58,1989.0,66.0,250.482378
MSFT,2023-03-01 13:51:00+00:00,250.35,250.35,250.35,250.35,436.0,13.0,250.412249
MSFT,2023-03-01 13:52:00+00:00,250.49,250.75,250.49,250.75,6832.0,163.0,250.711487
MSFT,2023-03-01 13:53:00+00:00,250.77,250.94,250.71,250.71,4534.0,85.0,250.864186
MSFT,2023-03-01 13:54:00+00:00,250.89,251.06,250.87,251.028,3558.0,76.0,250.982782
MSFT,2023-03-01 13:55:00+00:00,251.0101,251.0101,251.0,251.0,4695.0,84.0,250.992747
MSFT,2023-03-01 13:56:00+00:00,250.81,250.81,250.7,250.7,1575.0,52.0,250.758483
MSFT,2023-03-01 13:58:00+00:00,250.75,250.76,250.75,250.76,847.0,19.0,250.738276
MSFT,2023-03-01 13:59:00+00:00,250.61,250.63,250.5,250.5,4810.0,119.0,250.548158
MSFT,2023-03-01 14:01:00+00:00,250.6,250.61,250.6,250.61,2269.0,38.0,250.622997
MSFT,2023-03-01 14:03:00+00:00,250.7,250.75,250.7,250.75,2186.0,61.0,250.712165
MSFT,2023-03-01 14:04:00+00:00,250.65,250.65,250.65,250.65,610.0,20.0,250.607885
MSFT,2023-03-01 14:05:00+00:00,250.5,250.5,250.5,250.5,4807.0,142.0,250.48016
MSFT,2023-03-01 14:06:00+00:00,250.28,250.34,250.28,250.34,4028.0,60.0,250.299719
MSFT,2023-03-01 14:07:00+00:00,250.25,250.25,250.25,250.25,1295.0,34.0,250.268348
MSFT,2023-03-01 14:08:00+00:00,250.41,250.42,250.4,250.4,1142.0,33.0,250.40497
MSFT,2023-03-01 14:09:00+00:00,250.6,250.7,250.6,250.7,1212.0,43.0,250.561656
MSFT,2023-03-01 14:10:00+00:00,250.77,250.77,250.72,250.72,1439.0,30.0,250.733412
MSFT,2023-03-01 14:11:00+00:00,250.66,250.82,250.66,250.82,2346.0,33.0,250.742118
MSFT,2023-03-01 14:12:00+00:00,250.9,251.1,250.9,250.99,2363.0,64.0,250.964126
MSFT,2023-03-01 14:13:00+00:00,250.99,251.2478,250.99,251.15,4569.0,94.0,251.085036
MSFT,2023-03-01 14:14:00+00:00,251.15,251.2,251.08,251.12,2320.0,44.0,251.117142
MSFT,2023-03-01 14:15:00+00:00,251.16,251.16,251.0,251.1,3272.0,67.0,251.084662
MSFT,2023-03-01 14:16:00+00:00,251.2,251.2,251.2,251.2,1137.0,37.0,251.14015
MSFT,2023-03-01 14:17:00+00:00,251.19,251.2,251.18,251.2,4229.0,31.0,251.191598
MSFT,2023-03-01 14:18:00+00:00,251.21,251.49,251.21,251.35,5639.0,95.0,251.36657
MSFT,2023-03-01 14:19:00+00:00,251.36,251.49,251.35,251.49,2319.0,29.0,251.394597
MSFT,2023-03-01 14:20:00+00:00,251.49,251.58,251.49,251.58,4586.0,89.0,251.523812
MSFT,2023-03-01 14:21:00+00:00,251.5,251.76,251.5,251.76,3585.0,82.0,251.659233
MSFT,2023-03-01 14:22:00+00:00,251.77,251.85,251.67,251.67,7908.0,168.0,251.772245
MSFT,2023-03-01 14:23:00+00:00,251.8,252.03,251.7,251.95,14473.0,245.0,251.913783
MSFT,2023-03-01 14:24:00+00:00,251.95,252.11,251.95,252.11,7155.0,144.0,252.006868
MSFT,2023-03-01 14:25:00+00:00,252.15,252.15,251.58,251.58,6376.0,137.0,251.754743
MSFT,2023-03-01 14:26:00+00:00,251.78,251.78,251.5,251.68,4761.0,71.0,251.543995
MSFT,2023-03-01 14:27:00+00:00,251.57,251.64,251.1,251.18,15136.0,169.0,251.395405
MSFT,2023-03-01 14:28:00+00:00,251.06,251.06,250.53,250.8,16899.0,227.0,250.667161
MSFT,2023-03-01 14:29:00+00:00,250.76,250.89,250.75,250.89,17666.0,124.0,250.771277
MSFT,2023-03-01 14:30:00+00:00,250.75,250.95,249.42,249.46,732805.0,9091.0,250.435748
MSFT,2023-03-01 14:31:00+00:00,249.45,249.74,249.14,249.34,192059.0,4171.0,249.423528
MSFT,2023-03-01 14:32:00+00:00,249.39,249.39,248.87,249.16,139258.0,2635.0,249.073164
MSFT,2023-03-01 14:33:00+00:00,249.16,249.1683,248.25,248.33,130980.0,2340.0,248.681592
MSFT,2023-03-01 14:34:00+00:00,248.31,248.75,248.02,248.722,159620.0,2363.0,248.359039
MSFT,2023-03-01 14:35:00+00:00,248.72,249.06,248.48,248.835,162059.0,2347.0,248.799715
MSFT,2023-03-01 14:36:00+00:00,248.8447,248.9,248.6,248.665,161835.0,2334.0,248.781324
MSFT,2023-03-01 14:37:00+00:00,248.67,248.67,248.02,248.28,119901.0,2400.0,248.237827
MSFT,2023-03-01 14:38:00+00:00,248.27,248.41,247.77,248.1,255626.0,4749.0,248.025814
MSFT,2023-03-01 14:39:00+00:00,248.06,248.28,248.02,248.165,104397.0,2118.0,248.163909
MSFT,2023-03-01 14:40:00+00:00,248.17,248.36,247.99,248.36,146749.0,2165.0,248.212265
MSFT,2023-03-01 14:41:00+00:00,248.3501,248.57,248.31,248.505,117338.0,2062.0,248.441704
MSFT,2023-03-01 14:42:00+00:00,248.4901,248.56,248.28,248.3754,77328.0,1511.0,248.439942
MSFT,2023-03-01 14:43:00+00:00,248.385,248.41,248.04,248.09,92515.0,1492.0,248.297663
MSFT,2023-03-01 14:44:00+00:00,248.08,248.34,247.93,248.28,110428.0,1429.0,248.093046
MSFT,2023-03-01 14:45:00+00:00,248.3,248.69,248.22,248.32,103445.0,1453.0,248.458596
MSFT,2023-03-01 14:46:00+00:00,248.32,248.4,248.1,248.3,63321.0,1351.0,248.255755
MSFT,2023-03-01 14:47:00+00:00,248.34,248.67,248.17,248.64,146026.0,1741.0,248.49828
MSFT,2023-03-01 14:48:00+00:00,248.63,248.775,248.51,248.56,103765.0,1654.0,248.649849
MSFT,2023-03-01 14:49:00+00:00,248.56,249.3199,248.56,249.24,97503.0,1783.0,248.900584
MSFT,2023-03-01 14:50:00+00:00,249.25,249.44,249.12,249.33,115940.0,1975.0,249.285345
MSFT,2023-03-01 14:51:00+00:00,249.31,249.41,249.24,249.39,85550.0,1670.0,249.331457
MSFT,2023-03-01 14:52:00+00:00,249.37,249.67,249.36,249.47,128677.0,2125.0,249.541245
MSFT,2023-03-01 14:53:00+00:00,249.49,249.5179,249.18,249.435,83144.0,1413.0,249.350506
MSFT,2023-03-01 14:54:00+00:00,249.43,249.8,249.37,249.73,133664.0,2093.0,249.495943
MSFT,2023-03-01 14:55:00+00:00,249.75,249.85,249.47,249.59,73406.0,1270.0,249.516507
MSFT,2023-03-01 14:56:00+00:00,249.62,249.63,249.35,249.42,58543.0,1172.0,249.486612
MSFT,2023-03-01 14:57:00+00:00,249.45,249.53,249.3,249.4867,68955.0,1085.0,249.408512
MSFT,2023-03-01 14:58:00+00:00,249.45,249.46,249.2,249.44,63246.0,1063.0,249.371548
MSFT,2023-03-01 14:59:00+00:00,249.47,249.6,249.39,249.6,81926.0,1233.0,249.439836
MSFT,2023-03-01 15:00:00+00:00,249.63,249.93,248.97,249.43,192181.0,2971.0,249.361744
MSFT,2023-03-01 15:01:00+00:00,249.47,249.795,249.38,249.405,68966.0,1020.0,249.617013
MSFT,2023-03-01 15:02:00+00:00,249.38,249.44,249.09,249.24,88628.0,1388.0,249.300158
MSFT,2023-03-01 15:03:00+00:00,249.24,249.2899,248.8,248.8729,74489.0,1198.0,249.052025
MSFT,2023-03-01 15:04:00+00:00,248.8834,249.12,248.62,248.74,55985.0,1089.0,248.860633
MSFT,2023-03-01 15:05:00+00:00,248.72,248.73,248.4,248.4,109511.0,1674.0,248.581413
MSFT,2023-03-01 15:06:00+00:00,248.4,248.44,248.1,248.39,130561.0,2227.0,248.259642
MSFT,2023-03-01 15:07:00+00:00,248.38,248.46,248.25,248.3,67910.0,988.0,248.35799
MSFT,2023-03-01 15:08:00+00:00,248.28,248.45,248.12,248.36,83946.0,1243.0,248.289884
MSFT,2023-03-01 15:09:00+00:00,248.37,248.37,248.0,248.11,85109.0,1296.0,248.157659
MSFT,2023-03-01 15:10:00+00:00,248.08,248.08,247.78,247.91,57195.0,1227.0,247.911868
MSFT,2023-03-01 15:11:00+00:00,247.91,247.945,247.6985,247.6985,81893.0,1273.0,247.789778
MSFT,2023-03-01 15:12:00+00:00,247.6999,248.04,247.62,247.965,96486.0,1015.0,247.937424
MSFT,2023-03-01 15:13:00+00:00,247.94,247.955,247.59,247.63,49378.0,1086.0,247.743242
MSFT,2023-03-01 15:14:00+00:00,247.64,247.75,247.55,247.56,59552.0,1092.0,247.642296
MSFT,2023-03-01 15:15:00+00:00,247.54,247.54,247.36,247.425,65789.0,1485.0,247.445155
MSFT,2023-03-01 15:16:00+00:00,247.41,247.86,247.36,247.82,63769.0,1182.0,247.59868
MSFT,2023-03-01 15:17:00+00:00,247.82,247.9,247.63,247.87,64094.0,1138.0,247.789352
MSFT,2023-03-01 15:18:00+00:00,247.85,247.9,247.6,247.79,55425.0,966.0,247.741516
MSFT,2023-03-01 15:19:00+00:00,247.8,247.89,247.63,247.81,52008.0,933.0,247.762937
MSFT,2023-03-01 15:20:00+00:00,247.845,247.92,247.72,247.81,41426.0,984.0,247.827428
MSFT,2023-03-01 15:21:00+00:00,247.81,248.02,247.8,247.81,41729.0,936.0,247.906426
MSFT,2023-03-01 15:22:00+00:00,247.8101,247.86,247.55,247.81,62197.0,1111.0,247.713892
MSFT,2023-03-01 15:23:00+00:00,247.84,248.14,247.77,248.08,38803.0,611.0,247.966694
MSFT,2023-03-01 15:24:00+00:00,248.105,248.17,247.91,247.97,54011.0,931.0,248.063561
MSFT,2023-03-01 15:25:00+00:00,247.95,248.0,247.8,247.84,26389.0,663.0,247.902468
MSFT,2023-03-01 15:26:00+00:00,247.83,247.98,247.75,247.76,31137.0,685.0,247.909496
MSFT,2023-03-01 15:27:00+00:00,247.78,247.83,247.61,247.806,37862.0,653.0,247.720604
MSFT,2023-03-01 15:28:00+00:00,247.82,247.84,247.68,247.745,32866.0,683.0,247.776372
MSFT,2023-03-01 15:29:00+00:00,247.76,247.81,247.65,247.67,34404.0,650.0,247.73648
MSFT,2023-03-01 15:30:00+00:00,247.66,247.69,247.51,247.52,49736.0,856.0,247.592221
MSFT,2023-03-01 15:31:00+00:00,247.546,247.64,247.4,247.43,91793.0,1410.0,247.492985
MSFT,2023-03-01 15:32:00+00:00,247.4,247.56,247.25,247.3,63027.0,1334.0,247.384576
MSFT,2023-03-01 15:33:00+00:00,247.3,247.56,247.26,247.45,83572.0,1126.0,247.417253
MSFT,2023-03-01 15:34:00+00:00,247.455,247.62,247.4,247.45,47499.0,830.0,247.496255
MSFT,2023-03-01 15:35:00+00:00,247.47,247.79,247.38,247.59,58134.0,1064.0,247.62106
MSFT,2023-03-01 15:36:00+00:00,247.63,247.8674,247.6049,247.83,59352.0,1029.0,247.774831
MSFT,2023-03-01 15:37:00+00:00,247.85,248.12,247.85,248.11,76092.0,915.0,247.985747
MSFT,2023-03-01 15:38:00+00:00,248.1412,248.54,248.08,248.4,104635.0,1438.0,248.37992
MSFT,2023-03-01 15:39:00+00:00,248.4,248.58,248.39,248.47,93862.0,1135.0,248.489627
MSFT,2023-03-01 15:40:00+00:00,248.48,248.76,248.47,248.7099,55413.0,1014.0,248.577788
MSFT,2023-03-01 15:41:00+00:00,248.74,249.04,248.6,248.69,90792.0,1358.0,248.812168
MSFT,2023-03-01 15:42:00+00:00,248.69,248.9,248.65,248.835,49492.0,741.0,248.769117
MSFT,2023-03-01 15:43:00+00:00,248.83,248.9599,248.77,248.92,35842.0,532.0,248.845856
MSFT,2023-03-01 15:44:00+00:00,248.93,249.0,248.73,248.95,43750.0,696.0,248.848815
MSFT,2023-03-01 15:45:00+00:00,249.0,249.03,248.84,248.84,33199.0,609.0,248.973906
MSFT,2023-03-01 15:46:00+00:00,248.84,249.09,248.77,248.92,76972.0,963.0,249.013443
MSFT,2023-03-01 15:47:00+00:00,248.89,249.1,248.78,249.04,44114.0,758.0,248.943999
MSFT,2023-03-01 15:48:00+00:00,249.05,249.17,248.9539,249.02,37167.0,580.0,249.070981
MSFT,2023-03-01 15:49:00+00:00,249.01,249.26,249.0001,249.05,19404.0,555.0,249.108137
MSFT,2023-03-01 15:50:00+00:00,249.05,249.06,248.76,248.76,31441.0,625.0,248.890937
MSFT,2023-03-01 15:51:00+00:00,248.75,248.9417,248.75,248.77,33078.0,630.0,248.847788
MSFT,2023-03-01 15:52:00+00:00,248.755,248.8648,248.7,248.82,32572.0,539.0,248.753616
MSFT,2023-03-01 15:53:00+00:00,248.85,248.9499,248.7143,248.78,25718.0,576.0,248.828348
MSFT,2023-03-01 15:54:00+00:00,248.76,248.85,248.6959,248.8,17793.0,418.0,248.7688
MSFT,2023-03-01 15:55:00+00:00,248.81,248.845,248.71,248.83,28738.0,600.0,248.800278
MSFT,2023-03-01 15:56:00+00:00,248.83,248.84,248.65,248.65,28289.0,516.0,248.735796
MSFT,2023-03-01 15:57:00+00:00,248.65,248.71,248.52,248.5378,40888.0,611.0,248.636312
MSFT,2023-03-01 15:58:00+00:00,248.54,248.63,248.5,248.52,63150.0,736.0,248.562881
MSFT,2023-03-01 15:59:00+00:00,248.55,248.77,248.35,248.35,79871.0,1137.0,248.584659
MSFT,2023-03-01 16:00:00+00:00,248.35,248.375,248.09,248.13,72863.0,1045.0,248.216595
MSFT,2023-03-01 16:01:00+00:00,248.16,248.185,248.02,248.0532,33643.0,688.0,248.107011
MSFT,2023-03-01 16:02:00+00:00,248.09,248.25,247.97,247.9953,50098.0,731.0,248.106704
MSFT,2023-03-01 16:03:00+00:00,248.02,248.15,247.95,248.05,21144.0,542.0,248.050556
MSFT,2023-03-01 16:04:00+00:00,248.05,248.05,247.66,247.7163,38680.0,841.0,247.845677
MSFT,2023-03-01 16:05:00+00:00,247.71,247.76,247.56,247.69,37670.0,760.0,247.68839
