symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NVDA,2023-03-01 09:10:00+00:00,230.07,230.29,230.07,230.29,1348.0,36.0,230.239458
NVDA,2023-03-01 09:11:00+00:00,230.3,230.31,230.3,230.3,1643.0,33.0,230.285971
NVDA,2023-03-01 09:12:00+00:00,230.07,230.07,229.9,230.0,4103.0,67.0,229.997982
NVDA,2023-03-01 09:13:00+00:00,229.95,229.95,229.9,229.9,1682.0,40.0,229.919899
NVDA,2023-03-01 09:15:00+00:00,230.19,230.19,230.17,230.17,963.0,41.0,230.06864
NVDA,2023-03-01 09:16:00+00:00,230.13,230.13,230.0,230.0,1481.0,42.0,230.05129
NVDA,2023-03-01 09:17:00+00:00,229.95,230.0,229.94,229.94,2732.0,65.0,229.974019
NVDA,2023-03-01 09:18:00+00:00,229.85,229.85,229.68,229.68,1665.0,64.0,229.774024
NVDA,2023-03-01 09:19:00+00:00,229.7,229.7,229.7,229.7,755.0,20.0,229.750225
NVDA,2023-03-01 09:22:00+00:00,229.33,229.37,229.28,229.37,1412.0,38.0,229.361856
NVDA,2023-03-01 09:23:00+00:00,229.37,229.37,229.37,229.37,467.0,20.0,229.359764
NVDA,2023-03-01 09:24:00+00:00,229.3,229.3,229.08,229.08,4229.0,105.0,229.183318
NVDA,2023-03-01 09:25:00+00:00,229.1,229.1,228.99,229.09,4796.0,97.0,229.077796
NVDA,2023-03-01 09:26:00+00:00,229.09,229.2,229.09,229.09,1147.0,31.0,229.128091
NVDA,2023-03-01 09:28:00+00:00,229.01,229.01,228.98,228.98,1945.0,61.0,228.983825
NVDA,2023-03-01 09:30:00+00:00,228.97,229.0,228.89,229.0,1496.0,42.0,228.985234
NVDA,2023-03-01 09:31:00+00:00,229.0,229.0,228.88,228.88,4223.0,65.0,228.936242
NVDA,2023-03-01 09:32:00+00:00,228.75,228.88,228.75,228.88,1775.0,55.0,228.83742
NVDA,2023-03-01 09:33:00+00:00,229.13,229.13,229.13,229.13,1919.0,36.0,229.110063
NVDA,2023-03-01 09:34:00+00:00,229.09,229.15,229.09,229.15,595.0,13.0,229.121395
NVDA,2023-03-01 09:35:00+00:00,229.2,229.2,229.2,229.2,729.0,30.0,229.189877
NVDA,2023-03-01 09:36:00+00:00,229.23,229.23,229.23,229.23,463.0,19.0,229.241339
NVDA,2023-03-01 09:37:00+00:00,229.4,229.45,229.4,229.45,1277.0,37.0,229.435333
NVDA,2023-03-01 09:38:00+00:00,229.4,229.46,229.4,229.42,890.0,23.0,229.423202
NVDA,2023-03-01 09:39:00+00:00,229.58,229.61,229.56,229.61,1121.0,21.0,229.585254
NVDA,2023-03-01 09:40:00+00:00,229.61,229.61,229.61,229.61,539.0,20.0,229.632208
NVDA,2023-03-01 09:41:00+00:00,229.61,229.62,229.46,229.51,712.0,15.0,229.580435
NVDA,2023-03-01 09:42:00+00:00,229.45,229.45,229.43,229.43,792.0,26.0,229.431616
NVDA,2023-03-01 09:43:00+00:00,229.43,229.43,229.43,229.43,300.0,15.0,229.433333
NVDA,2023-03-01 09:44:00+00:00,229.35,229.35,229.35,229.35,442.0,15.0,229.35362
NVDA,2023-03-01 09:45:00+00:00,229.47,229.47,229.35,229.35,394.0,20.0,229.409518
NVDA,2023-03-01 09:46:00+00:00,229.42,229.42,229.42,229.42,287.0,18.0,229.389199
NVDA,2023-03-01 09:47:00+00:00,229.3,229.3,229.3,229.3,380.0,5.0,229.300921
NVDA,2023-03-01 09:49:00+00:00,229.06,229.06,229.0,229.0,2008.0,44.0,229.029412
NVDA,2023-03-01 09:54:00+00:00,229.25,229.25,229.25,229.25,400.0,15.0,229.222025
NVDA,2023-03-01 09:56:00+00:00,229.2,229.22,229.2,229.22,472.0,10.0,229.205191
NVDA,2023-03-01 09:58:00+00:00,229.13,229.13,229.12,229.12,601.0,11.0,229.150566
NVDA,2023-03-01 10:00:00+00:00,229.2,229.21,229.2,229.21,322.0,9.0,229.202391
NVDA,2023-03-01 10:01:00+00:00,229.34,229.34,229.34,229.34,505.0,10.0,229.339168
NVDA,2023-03-01 10:11:00+00:00,229.1,229.1,229.1,229.1,1619.0,40.0,229.105553
NVDA,2023-03-01 10:12:00+00:00,229.11,229.18,229.11,229.18,1149.0,15.0,229.148303
NVDA,2023-03-01 10:15:00+00:00,229.32,229.32,229.32,229.32,1441.0,48.0,229.311076
NVDA,2023-03-01 10:16:00+00:00,229.2,229.2,229.2,229.2,411.0,17.0,229.203285
NVDA,2023-03-01 10:22:00+00:00,229.28,229.28,229.25,229.25,1443.0,27.0,229.258462
NVDA,2023-03-01 10:24:00+00:00,229.25,229.25,229.25,229.25,281.0,20.0,229.227402
NVDA,2023-03-01 10:25:00+00:00,229.24,229.25,229.24,229.25,951.0,19.0,229.235825
NVDA,2023-03-01 10:27:00+00:00,229.35,229.35,229.35,229.35,730.0,23.0,229.328164
NVDA,2023-03-01 10:28:00+00:00,229.4,229.44,229.4,229.44,1451.0,36.0,229.41601
NVDA,2023-03-01 10:31:00+00:00,229.44,229.47,229.44,229.47,1414.0,37.0,229.444208
NVDA,2023-03-01 10:35:00+00:00,229.43,229.5,229.43,229.5,2604.0,58.0,229.465657
NVDA,2023-03-01 10:36:00+00:00,229.45,229.5,229.45,229.5,537.0,17.0,229.496872
NVDA,2023-03-01 10:37:00+00:00,229.58,229.58,229.5,229.5,1391.0,12.0,229.529554
NVDA,2023-03-01 10:41:00+00:00,229.64,229.64,229.64,229.64,168.0,7.0,229.63619
NVDA,2023-03-01 10:42:00+00:00,229.63,229.75,229.63,229.75,2099.0,41.0,229.682139
NVDA,2023-03-01 10:43:00+00:00,229.75,229.75,229.75,229.75,926.0,22.0,229.750626
NVDA,2023-03-01 10:45:00+00:00,229.69,229.69,229.69,229.69,290.0,12.0,229.690483
NVDA,2023-03-01 10:46:00+00:00,229.63,229.63,229.63,229.63,2222.0,38.0,229.628348
NVDA,2023-03-01 10:47:00+00:00,229.63,229.67,229.59,229.67,4664.0,41.0,229.63212
NVDA,2023-03-01 10:48:00+00:00,229.75,229.75,229.75,229.75,276.0,8.0,229.747065
NVDA,2023-03-01 10:49:00+00:00,229.72,229.78,229.72,229.77,717.0,20.0,229.760488
NVDA,2023-03-01 10:50:00+00:00,229.82,230.0,229.82,230.0,4007.0,91.0,229.913399
NVDA,2023-03-01 10:51:00+00:00,229.9,229.9,229.9,229.9,570.0,21.0,229.908386
NVDA,2023-03-01 10:52:00+00:00,229.9,229.99,229.9,229.99,502.0,7.0,229.939303
NVDA,2023-03-01 10:53:00+00:00,229.83,229.83,229.83,229.83,219.0,6.0,229.840137
NVDA,2023-03-01 10:54:00+00:00,229.89,230.0,229.87,229.99,2562.0,32.0,229.937315
NVDA,2023-03-01 10:55:00+00:00,229.92,230.0,229.92,229.93,1716.0,55.0,229.981364
NVDA,2023-03-01 10:57:00+00:00,230.07,230.07,230.07,230.07,437.0,14.0,230.074668
NVDA,2023-03-01 10:58:00+00:00,230.19,230.25,230.19,230.24,2352.0,64.0,230.241156
NVDA,2023-03-01 11:05:00+00:00,230.37,230.37,230.0,230.0,2773.0,49.0,230.16159
NVDA,2023-03-01 11:06:00+00:00,230.01,230.01,229.99,229.99,2263.0,25.0,230.010605
NVDA,2023-03-01 11:08:00+00:00,230.1,230.1,230.1,230.1,357.0,11.0,230.088179
NVDA,2023-03-01 11:12:00+00:00,230.1,230.1,230.1,230.1,382.0,11.0,230.099188
NVDA,2023-03-01 11:14:00+00:00,230.04,230.04,230.04,230.04,342.0,12.0,230.048596
NVDA,2023-03-01 11:18:00+00:00,230.1,230.1,230.1,230.1,358.0,5.0,230.102989
NVDA,2023-03-01 11:20:00+00:00,230.15,230.29,230.15,230.25,1369.0,28.0,230.225464
NVDA,2023-03-01 11:21:00+00:00,230.22,230.22,230.22,230.22,530.0,16.0,230.186528
NVDA,2023-03-01 11:26:00+00:00,230.18,230.18,230.18,230.18,107.0,5.0,230.18271
NVDA,2023-03-01 11:28:00+00:00,230.06,230.06,230.0,230.0,4934.0,71.0,230.012379
NVDA,2023-03-01 11:29:00+00:00,230.01,230.01,229.91,229.91,2339.0,63.0,229.977161
NVDA,2023-03-01 11:32:00+00:00,229.99,230.07,229.97,230.07,2686.0,69.0,230.006716
NVDA,2023-03-01 11:33:00+00:00,230.07,230.07,230.05,230.07,3553.0,62.0,230.063037
NVDA,2023-03-01 11:34:00+00:00,230.06,230.06,230.06,230.06,204.0,7.0,230.050784
NVDA,2023-03-01 11:36:00+00:00,230.0,230.0,230.0,230.0,608.0,14.0,230.002122
NVDA,2023-03-01 11:37:00+00:00,230.05,230.05,230.05,230.05,591.0,13.0,230.048223
NVDA,2023-03-01 11:38:00+00:00,230.04,230.06,230.04,230.06,724.0,10.0,230.047845
NVDA,2023-03-01 11:42:00+00:00,230.0,230.0,229.96,229.96,915.0,12.0,229.976503
NVDA,2023-03-01 11:45:00+00:00,230.0,230.0,230.0,230.0,421.0,18.0,229.999834
NVDA,2023-03-01 11:46:00+00:00,230.07,230.07,230.07,230.07,236.0,10.0,230.067288
NVDA,2023-03-01 11:47:00+00:00,230.08,230.09,230.08,230.09,500.0,13.0,230.0824
NVDA,2023-03-01 11:48:00+00:00,230.01,230.04,230.0,230.04,2110.0,53.0,230.015033
NVDA,2023-03-01 11:49:00+00:00,230.08,230.12,230.08,230.09,3746.0,66.0,230.094023
NVDA,2023-03-01 11:50:00+00:00,230.01,230.01,230.01,230.01,466.0,11.0,230.018433
NVDA,2023-03-01 11:51:00+00:00,230.04,230.04,230.04,230.04,298.0,6.0,230.033591
NVDA,2023-03-01 11:54:00+00:00,230.01,230.01,230.0,230.0,3485.0,16.0,230.001337
NVDA,2023-03-01 11:57:00+00:00,229.94,229.94,229.8,229.8,2873.0,72.0,229.847017
NVDA,2023-03-01 11:58:00+00:00,229.75,229.75,229.75,229.75,404.0,28.0,229.740223
NVDA,2023-03-01 11:59:00+00:00,229.7,229.7,229.7,229.7,768.0,29.0,229.65362
NVDA,2023-03-01 12:00:00+00:00,229.51,230.04,229.46,229.75,10292.0,241.0,229.761859
NVDA,2023-03-01 12:01:00+00:00,229.8,229.82,229.75,229.76,5101.0,43.0,229.77842
NVDA,2023-03-01 12:02:00+00:00,229.75,229.82,229.75,229.82,3302.0,63.0,229.777329
NVDA,2023-03-01 12:03:00+00:00,229.9,230.0,229.9,230.0,1719.0,39.0,229.963729
NVDA,2023-03-01 12:04:00+00:00,230.0,230.24,230.0,230.24,6209.0,110.0,230.089649
NVDA,2023-03-01 12:05:00+00:00,230.3,230.32,230.21,230.21,1779.0,36.0,230.268089
NVDA,2023-03-01 12:06:00+00:00,230.17,230.17,230.15,230.15,2080.0,45.0,230.16201
NVDA,2023-03-01 12:07:00+00:00,230.15,230.15,230.15,230.15,991.0,43.0,230.143845
NVDA,2023-03-01 12:08:00+00:00,230.1,230.15,230.1,230.15,1673.0,41.0,230.128051
NVDA,2023-03-01 12:09:00+00:00,230.15,230.18,230.15,230.18,3037.0,74.0,230.157577
NVDA,2023-03-01 12:10:00+00:00,230.15,230.16,230.0,230.0,9835.0,179.0,230.057035
NVDA,2023-03-01 12:11:00+00:00,230.01,230.01,229.9,229.95,3028.0,76.0,229.979693
NVDA,2023-03-01 12:12:00+00:00,229.95,229.95,229.7,229.7,4442.0,109.0,229.8307
NVDA,2023-03-01 12:13:00+00:00,229.68,230.14,229.67,230.14,7140.0,142.0,229.901874
NVDA,2023-03-01 12:14:00+00:00,230.0,230.0,229.81,229.83,2250.0,61.0,229.914609
NVDA,2023-03-01 12:15:00+00:00,229.89,229.92,229.89,229.92,1577.0,36.0,229.895878
NVDA,2023-03-01 12:16:00+00:00,229.97,230.04,229.97,230.04,2362.0,66.0,229.995754
NVDA,2023-03-01 12:17:00+00:00,230.04,230.06,230.04,230.06,1219.0,25.0,230.058171
NVDA,2023-03-01 12:18:00+00:00,230.21,230.21,230.21,230.21,1310.0,42.0,230.186939
NVDA,2023-03-01 12:19:00+00:00,230.24,230.48,230.24,230.48,6269.0,151.0,230.348584
NVDA,2023-03-01 12:20:00+00:00,230.49,230.64,230.49,230.57,6706.0,124.0,230.528
NVDA,2023-03-01 12:21:00+00:00,230.57,230.75,230.57,230.75,7056.0,137.0,230.683323
NVDA,2023-03-01 12:22:00+00:00,230.75,230.97,230.7,230.9,12720.0,186.0,230.826306
NVDA,2023-03-01 12:23:00+00:00,230.9,231.11,230.89,231.0,9488.0,164.0,230.998247
NVDA,2023-03-01 12:24:00+00:00,230.9,230.9,230.7,230.7,2175.0,59.0,230.793554
NVDA,2023-03-01 12:25:00+00:00,230.8,230.8,230.8,230.8,800.0,25.0,230.7916
NVDA,2023-03-01 12:26:00+00:00,230.7,230.8,230.7,230.8,4543.0,84.0,230.790557
NVDA,2023-03-01 12:27:00+00:00,230.87,231.0,230.87,230.9,4425.0,99.0,230.884967
NVDA,2023-03-01 12:28:00+00:00,230.98,230.99,230.98,230.99,545.0,14.0,230.973376
NVDA,2023-03-01 12:29:00+00:00,230.94,231.1,230.94,231.06,4309.0,87.0,231.020504
NVDA,2023-03-01 12:30:00+00:00,231.15,231.2,230.99,231.05,7542.0,123.0,231.073768
NVDA,2023-03-01 12:31:00+00:00,231.0,231.01,230.83,230.91,5416.0,123.0,230.889605
NVDA,2023-03-01 12:32:00+00:00,230.94,230.94,230.94,230.94,539.0,18.0,230.928145
NVDA,2023-03-01 12:33:00+00:00,230.85,230.85,230.85,230.85,1385.0,40.0,230.870722
NVDA,2023-03-01 12:34:00+00:00,230.85,231.01,230.85,231.0,3717.0,70.0,230.980288
NVDA,2023-03-01 12:35:00+00:00,231.02,231.2,231.02,231.19,3819.0,77.0,231.125088
NVDA,2023-03-01 12:36:00+00:00,231.18,231.25,231.17,231.25,2497.0,62.0,231.222775
NVDA,2023-03-01 12:37:00+00:00,231.25,231.4,231.25,231.27,10614.0,227.0,231.327084
NVDA,2023-03-01 12:38:00+00:00,231.36,231.36,231.2,231.2,3140.0,102.0,231.273389
NVDA,2023-03-01 12:39:00+00:00,231.25,231.45,231.25,231.4,3292.0,85.0,231.341874
NVDA,2023-03-01 12:40:00+00:00,231.38,231.5,231.36,231.44,6551.0,114.0,231.435933
NVDA,2023-03-01 12:41:00+00:00,231.45,231.51,231.35,231.35,5416.0,102.0,231.424513
NVDA,2023-03-01 12:42:00+00:00,231.23,231.28,230.69,230.75,6039.0,152.0,231.058581
NVDA,2023-03-01 12:43:00+00:00,230.93,231.05,230.93,231.05,1838.0,42.0,230.948738
NVDA,2023-03-01 12:44:00+00:00,231.05,231.15,231.05,231.15,937.0,22.0,231.121014
NVDA,2023-03-01 12:45:00+00:00,231.1,231.1,230.91,230.91,1670.0,43.0,231.002108
NVDA,2023-03-01 12:46:00+00:00,230.89,230.89,230.84,230.84,1049.0,32.0,230.843346
NVDA,2023-03-01 12:47:00+00:00,230.85,230.85,230.67,230.73,4018.0,102.0,230.738539
NVDA,2023-03-01 12:48:00+00:00,230.8,230.8,230.8,230.8,384.0,11.0,230.800885
NVDA,2023-03-01 12:49:00+00:00,230.79,230.79,230.79,230.79,210.0,17.0,230.805857
NVDA,2023-03-01 12:50:00+00:00,230.83,230.84,230.8,230.8,1882.0,50.0,230.828959
NVDA,2023-03-01 12:52:00+00:00,230.88,230.95,230.88,230.88,1267.0,56.0,230.8912
NVDA,2023-03-01 12:53:00+00:00,230.95,231.05,230.95,231.01,6783.0,102.0,231.030438
NVDA,2023-03-01 12:54:00+00:00,230.95,230.95,230.95,230.95,957.0,22.0,230.947126
NVDA,2023-03-01 12:55:00+00:00,230.9,230.94,230.9,230.94,909.0,19.0,230.912585
NVDA,2023-03-01 12:56:00+00:00,230.81,230.85,230.81,230.85,738.0,29.0,230.831748
NVDA,2023-03-01 12:57:00+00:00,230.91,231.05,230.91,231.0,2682.0,50.0,230.993643
NVDA,2023-03-01 12:58:00+00:00,230.9,230.9,230.8,230.8,2010.0,54.0,230.847025
NVDA,2023-03-01 12:59:00+00:00,230.84,230.84,230.84,230.84,332.0,9.0,230.826145
NVDA,2023-03-01 13:00:00+00:00,230.13,231.5,229.67,230.85,79886.0,987.0,230.750256
NVDA,2023-03-01 13:01:00+00:00,230.85,230.85,229.27,230.85,1544449.0,426.0,232.154168
NVDA,2023-03-01 13:02:00+00:00,230.8001,230.82,230.8,230.8,6326.0,186.0,230.706785
NVDA,2023-03-01 13:03:00+00:00,230.9,230.95,230.82,230.82,2129.0,35.0,230.86161
NVDA,2023-03-01 13:04:00+00:00,230.83,230.83,230.61,230.61,4479.0,81.0,230.747367
NVDA,2023-03-01 13:05:00+00:00,230.62,230.65,230.56,230.6,3775.0,71.0,230.590424
NVDA,2023-03-01 13:06:00+00:00,230.6,230.7,230.56,230.6,2722.0,56.0,230.642719
NVDA,2023-03-01 13:07:00+00:00,230.6118,230.62,230.6118,230.62,552.0,19.0,230.660035
NVDA,2023-03-01 13:08:00+00:00,230.62,230.72,230.56,230.67,4759.0,82.0,230.605377
NVDA,2023-03-01 13:09:00+00:00,230.75,230.89,230.67,230.89,4853.0,110.0,230.797029
NVDA,2023-03-01 13:10:00+00:00,230.93,231.49,230.8325,231.4,15601.0,229.0,231.147365
NVDA,2023-03-01 13:11:00+00:00,231.39,231.51,231.29,231.51,10523.0,153.0,231.399371
NVDA,2023-03-01 13:12:00+00:00,231.35,231.66,231.35,231.5001,6599.0,104.0,231.499056
NVDA,2023-03-01 13:13:00+00:00,231.54,231.71,231.54,231.71,5856.0,103.0,231.646047
NVDA,2023-03-01 13:14:00+00:00,231.7,231.7,231.35,231.35,6786.0,102.0,231.54812
NVDA,2023-03-01 13:15:00+00:00,231.26,231.3,231.02,231.24,12364.0,189.0,231.239287
NVDA,2023-03-01 13:16:00+00:00,231.22,231.2385,231.0,231.0,4739.0,111.0,231.131737
NVDA,2023-03-01 13:17:00+00:00,231.0,231.25,231.0,231.02,1816.0,27.0,231.09723
NVDA,2023-03-01 13:18:00+00:00,231.02,231.15,231.02,231.07,2392.0,50.0,231.03843
NVDA,2023-03-01 13:19:00+00:00,231.05,231.05,231.03,231.03,1635.0,53.0,231.046468
NVDA,2023-03-01 13:20:00+00:00,231.02,231.15,230.96,231.09,3020.0,48.0,231.03365
NVDA,2023-03-01 13:21:00+00:00,231.0,231.1499,230.83,230.83,2302.0,62.0,230.966084
NVDA,2023-03-01 13:22:00+00:00,230.96,230.96,230.83,230.9,3567.0,49.0,230.887529
NVDA,2023-03-01 13:23:00+00:00,230.78,230.9593,230.76,230.9593,2246.0,45.0,230.825819
NVDA,2023-03-01 13:24:00+00:00,230.9591,230.9591,230.56,230.71,6004.0,101.0,230.72089
NVDA,2023-03-01 13:25:00+00:00,230.7,230.78,230.63,230.63,4928.0,106.0,230.706732
NVDA,2023-03-01 13:26:00+00:00,230.63,230.74,230.63,230.74,2759.0,39.0,230.661022
NVDA,2023-03-01 13:27:00+00:00,230.65,230.8,230.6,230.7,6083.0,82.0,230.667011
NVDA,2023-03-01 13:29:00+00:00,230.75,230.75,230.56,230.62,11971.0,117.0,230.614898
NVDA,2023-03-01 13:30:00+00:00,230.62,230.66,230.4,230.66,12594.0,208.0,230.519212
NVDA,2023-03-01 13:31:00+00:00,230.75,230.8,230.7,230.73,4641.0,74.0,230.741971
NVDA,2023-03-01 13:32:00+00:00,230.7,230.7,230.52,230.52,7046.0,137.0,230.647783
NVDA,2023-03-01 13:33:00+00:00,230.66,230.66,230.33,230.33,11001.0,186.0,230.479104
NVDA,2023-03-01 13:34:00+00:00,230.3,230.42,230.15,230.3499,9157.0,120.0,230.275861
NVDA,2023-03-01 13:35:00+00:00,230.3,230.35,230.13,230.35,5217.0,97.0,230.252095
NVDA,2023-03-01 13:36:00+00:00,230.3,230.6,230.22,230.56,8047.0,150.0,230.439118
NVDA,2023-03-01 13:37:00+00:00,230.599,230.91,230.56,230.75,8104.0,202.0,230.720785
NVDA,2023-03-01 13:38:00+00:00,230.74,230.96,230.74,230.8,9161.0,145.0,230.841672
NVDA,2023-03-01 13:39:00+00:00,230.82,230.88,230.8,230.8,3279.0,80.0,230.82396
NVDA,2023-03-01 13:40:00+00:00,230.8,230.8,230.7,230.7,3547.0,76.0,230.737137
NVDA,2023-03-01 13:41:00+00:00,230.74,231.11,230.74,231.11,13891.0,196.0,230.885546
NVDA,2023-03-01 13:42:00+00:00,230.99,231.0,230.66,230.66,7579.0,152.0,230.85182
NVDA,2023-03-01 13:43:00+00:00,230.7,230.75,230.7,230.7,2303.0,64.0,230.723686
NVDA,2023-03-01 13:44:00+00:00,230.7,230.7,230.5,230.52,9498.0,169.0,230.613482
NVDA,2023-03-01 13:45:00+00:00,230.53,230.75,230.4095,230.75,9338.0,128.0,230.553436
NVDA,2023-03-01 13:46:00+00:00,230.7,230.99,230.7,230.99,5570.0,138.0,230.81575
