0.000000000000000000e+00,3.549999999999999892e-07,9.999214800000000292e-02,9.999250299999999647e-02
1.000000000000000000e+00,2.887800000000000032e-05,1.000148899999999952e-01,1.000437680000000051e-01
2.200000000000000000e+01,1.183180000000000012e-04,1.000081109999999968e-01,1.001264290000000029e-01
3.800000000000000000e+01,1.624669999999999879e-04,1.000121149999999987e-01,1.001745819999999981e-01
5.300000000000000000e+01,1.982709999999999995e-04,9.999116700000000579e-02,1.001894380000000057e-01
7.400000000000000000e+01,2.779890000000000247e-04,9.999931600000000476e-02,1.002773049999999971e-01
8.800000000000000000e+01,3.150760000000000171e-04,9.999826400000000337e-02,1.003133400000000008e-01
1.020000000000000000e+02,3.589379999999999979e-04,1.000119780000000014e-01,1.003709160000000045e-01
1.160000000000000000e+02,4.038900000000000107e-04,9.998952699999999472e-02,1.003934169999999987e-01
1.360000000000000000e+02,4.742530000000000009e-04,1.000003250000000010e-01,1.004745779999999949e-01
1.560000000000000000e+02,5.373380000000000517e-04,1.000020939999999997e-01,1.005394319999999980e-01
1.700000000000000000e+02,5.559319999999999757e-04,9.999794300000000580e-02,1.005538750000000009e-01
1.930000000000000000e+02,6.611300000000000076e-04,1.000271410000000000e-01,1.006882709999999959e-01
2.140000000000000000e+02,7.133639999999999686e-04,9.998174599999999634e-02,1.006951100000000043e-01
2.300000000000000000e+02,7.615220000000000452e-04,9.999458399999999747e-02,1.007561059999999981e-01
2.440000000000000000e+02,8.021179999999999933e-04,1.000036440000000026e-01,1.008057619999999932e-01
2.560000000000000000e+02,8.536589999999999933e-04,9.999838899999999309e-02,1.008520479999999997e-01
2.760000000000000000e+02,8.289260000000000118e-04,1.000092999999999954e-01,1.008382260000000030e-01
2.820000000000000000e+02,7.939169999999999951e-04,9.999055900000000663e-02,1.007844759999999978e-01
2.910000000000000000e+02,8.298570000000000339e-04,9.999659299999999473e-02,1.008264499999999980e-01
3.080000000000000000e+02,8.598209999999999794e-04,1.000003869999999961e-01,1.008602080000000067e-01
3.340000000000000000e+02,1.026921999999999991e-03,1.000009220000000060e-01,1.010278440000000055e-01
3.590000000000000000e+02,1.102518999999999938e-03,1.000351569999999995e-01,1.011376759999999958e-01
3.770000000000000000e+02,9.829820000000000831e-04,9.996608199999999778e-02,1.009490640000000050e-01
3.960000000000000000e+02,1.022630999999999974e-03,9.999885899999999550e-02,1.010214900000000054e-01
4.210000000000000000e+02,1.085831999999999900e-03,1.000000090000000008e-01,1.010858409999999957e-01
4.410000000000000000e+02,1.061005999999999972e-03,1.000001989999999980e-01,1.010612050000000012e-01
4.610000000000000000e+02,1.182478999999999952e-03,1.000050880000000059e-01,1.011875670000000060e-01
4.740000000000000000e+02,1.251162000000000107e-03,9.999755000000000449e-02,1.012487120000000046e-01
4.990000000000000000e+02,1.313263999999999968e-03,1.000016970000000005e-01,1.013149609999999951e-01
5.160000000000000000e+02,1.242299000000000094e-03,1.000139339999999988e-01,1.012562330000000010e-01
5.400000000000000000e+02,1.431432000000000060e-03,9.999209100000000516e-02,1.014235230000000015e-01
5.590000000000000000e+02,1.524062000000000073e-03,1.000040829999999936e-01,1.015281450000000002e-01
5.800000000000000000e+02,1.533169000000000025e-03,9.999392499999999739e-02,1.015270939999999983e-01
5.980000000000000000e+02,1.560203999999999931e-03,1.000035090000000043e-01,1.015637129999999999e-01
6.210000000000000000e+02,2.167796999999999953e-03,1.000254119999999941e-01,1.021932089999999932e-01
6.400000000000000000e+02,2.106152000000000024e-03,9.999377299999999413e-02,1.020999249999999942e-01
6.600000000000000000e+02,2.092667999999999785e-03,9.998223200000000421e-02,1.020748999999999962e-01
6.820000000000000000e+02,2.140659000000000051e-03,9.999785199999999818e-02,1.021385110000000013e-01
6.990000000000000000e+02,2.231878000000000074e-03,1.000008430000000059e-01,1.022327209999999986e-01
7.200000000000000000e+02,2.284397999999999984e-03,9.999956599999999807e-02,1.022839640000000050e-01
7.350000000000000000e+02,2.281736999999999828e-03,1.000308800000000026e-01,1.023126169999999946e-01
7.580000000000000000e+02,2.372419000000000177e-03,9.998120100000000565e-02,1.023536200000000063e-01
7.790000000000000000e+02,2.072469999999999868e-03,9.998984299999999492e-02,1.020623130000000017e-01
8.000000000000000000e+02,2.138974000000000084e-03,1.000165330000000047e-01,1.021555070000000065e-01
8.210000000000000000e+02,2.211434999999999877e-03,9.998559299999999761e-02,1.021970279999999953e-01
8.390000000000000000e+02,2.219323000000000042e-03,9.999840899999999644e-02,1.022177320000000056e-01
8.610000000000000000e+02,2.184934999999999829e-03,1.000016370000000043e-01,1.021865720000000033e-01
8.780000000000000000e+02,2.473929000000000145e-03,1.000001459999999981e-01,1.024740749999999978e-01
8.990000000000000000e+02,2.326606000000000160e-03,1.007763539999999985e-01,1.031029599999999935e-01
9.200000000000000000e+02,2.305161999999999923e-03,9.999338900000000196e-02,1.022985510000000015e-01
9.240000000000000000e+02,2.285586999999999949e-03,1.000020499999999951e-01,1.022876370000000007e-01
9.320000000000000000e+02,2.648441000000000076e-03,1.000074180000000007e-01,1.026558590000000021e-01
9.410000000000000000e+02,2.680999999999999790e-03,1.012274719999999989e-01,1.039084720000000017e-01
9.440000000000000000e+02,2.463406000000000016e-03,9.991783199999999809e-02,1.023812379999999994e-01
9.470000000000000000e+02,3.214497000000000188e-03,1.000519109999999934e-01,1.032664080000000040e-01
9.490000000000000000e+02,2.784421999999999939e-03,1.010044809999999932e-01,1.037889030000000018e-01
9.500000000000000000e+02,2.459152000000000039e-03,9.997748600000000430e-02,1.024366379999999965e-01
9.530000000000000000e+02,2.587438000000000064e-03,1.000029689999999971e-01,1.025904069999999946e-01
9.560000000000000000e+02,2.455605000000000027e-03,1.000174340000000023e-01,1.024730390000000019e-01
9.600000000000000000e+02,2.402853999999999841e-03,9.998280199999999562e-02,1.023856560000000054e-01
9.680000000000000000e+02,2.648736999999999966e-03,1.000005489999999941e-01,1.026492860000000062e-01
9.730000000000000000e+02,2.606419999999999917e-03,1.000101590000000013e-01,1.026165789999999994e-01
9.760000000000000000e+02,2.471081999999999879e-03,9.999199899999999808e-02,1.024630809999999975e-01
9.790000000000000000e+02,2.408556000000000065e-03,1.000017289999999975e-01,1.024102850000000037e-01
9.800000000000000000e+02,2.440257999999999837e-03,9.999676000000000398e-02,1.024370180000000047e-01
9.810000000000000000e+02,2.394500999999999834e-03,1.000049340000000037e-01,1.023994349999999970e-01
9.820000000000000000e+02,2.392594999999999965e-03,1.000029020000000046e-01,1.023954970000000020e-01
9.820000000000000000e+02,2.723053999999999926e-03,9.999249000000000331e-02,1.027155440000000058e-01
9.830000000000000000e+02,2.495174000000000177e-03,1.000046009999999985e-01,1.024997750000000013e-01
9.830000000000000000e+02,2.572566000000000089e-03,1.000060090000000068e-01,1.025785750000000052e-01
9.850000000000000000e+02,2.547362000000000064e-03,1.000037950000000064e-01,1.025511570000000039e-01
9.870000000000000000e+02,2.890236999999999928e-03,1.001480369999999953e-01,1.030382739999999991e-01
9.900000000000000000e+02,2.432525000000000052e-03,9.984551999999999317e-02,1.022780449999999980e-01
9.930000000000000000e+02,2.668052000000000184e-03,1.000854219999999933e-01,1.027534739999999974e-01
9.950000000000000000e+02,2.548721999999999793e-03,1.059441549999999982e-01,1.084928770000000015e-01
9.960000000000000000e+02,2.523170999999999834e-03,9.991523099999999324e-02,1.024384019999999978e-01
9.970000000000000000e+02,2.489936999999999793e-03,1.000011630000000040e-01,1.024911000000000016e-01
9.970000000000000000e+02,2.472102999999999801e-03,9.999260000000000093e-02,1.024647030000000042e-01
9.980000000000000000e+02,2.538189000000000157e-03,1.000064509999999962e-01,1.025446400000000063e-01
9.980000000000000000e+02,2.428655000000000050e-03,9.999075400000000113e-02,1.024194090000000029e-01
9.980000000000000000e+02,2.443134000000000017e-03,1.000035420000000008e-01,1.024466760000000004e-01
9.980000000000000000e+02,2.427462999999999930e-03,9.999815500000000523e-02,1.024256179999999961e-01
9.980000000000000000e+02,2.457968999999999953e-03,1.000127360000000049e-01,1.024707049999999953e-01
9.980000000000000000e+02,2.407855999999999885e-03,9.998487899999999873e-02,1.023927349999999986e-01
9.980000000000000000e+02,2.653402999999999925e-03,1.000060079999999935e-01,1.026594110000000060e-01
9.980000000000000000e+02,2.412495000000000177e-03,9.999844200000000682e-02,1.024109369999999936e-01
9.980000000000000000e+02,2.439611999999999857e-03,1.000012089999999937e-01,1.024408210000000014e-01
9.990000000000000000e+02,2.582877999999999823e-03,1.000126949999999987e-01,1.025955729999999955e-01
1.000000000000000000e+03,2.461576000000000042e-03,1.000090039999999986e-01,1.024705800000000055e-01
1.000000000000000000e+03,2.441309999999999921e-03,9.998099200000000464e-02,1.024223020000000067e-01
1.000000000000000000e+03,2.409066000000000072e-03,9.999943699999999658e-02,1.024085029999999980e-01
1.000000000000000000e+03,2.503000000000000017e-03,1.000028849999999997e-01,1.025058850000000049e-01
1.000000000000000000e+03,2.493971000000000209e-03,1.001010380000000033e-01,1.025950090000000009e-01
1.000000000000000000e+03,2.428048999999999832e-03,9.990030399999999533e-02,1.023283529999999969e-01
1.000000000000000000e+03,2.450953000000000073e-03,9.999812199999999485e-02,1.024490750000000006e-01
1.000000000000000000e+03,2.430518999999999909e-03,1.000017770000000000e-01,1.024322960000000060e-01
1.000000000000000000e+03,2.401223999999999980e-03,1.000157500000000005e-01,1.024169739999999940e-01
1.000000000000000000e+03,2.528082999999999980e-03,9.998752900000000554e-02,1.025156120000000060e-01
1.000000000000000000e+03,2.701026999999999942e-03,1.000062449999999936e-01,1.027072720000000022e-01
1.000000000000000000e+03,2.418337999999999911e-03,9.999220899999999856e-02,1.024105470000000045e-01
1.000000000000000000e+03,2.433345999999999860e-03,1.000006199999999984e-01,1.024339660000000013e-01
1.000000000000000000e+03,2.449273000000000075e-03,1.000000830000000035e-01,1.024493560000000053e-01
1.000000000000000000e+03,2.435788999999999836e-03,1.000003079999999961e-01,1.024360970000000037e-01
1.000000000000000000e+03,2.413161999999999946e-03,1.000021700000000013e-01,1.024153319999999978e-01
1.000000000000000000e+03,2.407013999999999855e-03,9.999971400000000343e-02,1.024067280000000024e-01
1.000000000000000000e+03,2.561833999999999813e-03,1.000075740000000019e-01,1.025694080000000008e-01
1.000000000000000000e+03,2.671049999999999900e-03,1.000144939999999955e-01,1.026855440000000036e-01
1.000000000000000000e+03,2.661807999999999882e-03,1.000037809999999999e-01,1.026655890000000015e-01
1.000000000000000000e+03,2.591082000000000194e-03,9.998775599999999708e-02,1.025788380000000055e-01
1.000000000000000000e+03,2.467866999999999891e-03,9.999439599999999928e-02,1.024622629999999979e-01
1.000000000000000000e+03,2.471665999999999967e-03,1.000139599999999990e-01,1.024856259999999963e-01
1.000000000000000000e+03,2.629386000000000050e-03,9.999081599999999626e-02,1.026202019999999937e-01
1.000000000000000000e+03,2.441805000000000017e-03,9.999440599999999402e-02,1.024362109999999992e-01
1.000000000000000000e+03,2.410546999999999863e-03,9.999929200000000351e-02,1.024098390000000025e-01
1.000000000000000000e+03,2.424732000000000189e-03,9.999954099999999735e-02,1.024242729999999962e-01
1.000000000000000000e+03,2.389861000000000069e-03,9.999983899999999315e-02,1.023897000000000002e-01
1.000000000000000000e+03,2.394260999999999959e-03,1.000005090000000013e-01,1.023947699999999961e-01
1.000000000000000000e+03,2.405350000000000110e-03,1.000015020000000060e-01,1.024068520000000065e-01
1.000000000000000000e+03,2.429071000000000095e-03,1.000014060000000010e-01,1.024304770000000059e-01
1.000000000000000000e+03,2.405953000000000171e-03,9.999737000000000209e-02,1.024033230000000044e-01
1.000000000000000000e+03,2.427954999999999870e-03,1.000045410000000023e-01,1.024324959999999979e-01
1.000000000000000000e+03,2.640748999999999961e-03,9.999912199999999585e-02,1.026398709999999936e-01
1.000000000000000000e+03,2.396936000000000119e-03,1.000002710000000017e-01,1.023972070000000040e-01
1.000000000000000000e+03,2.384859999999999931e-03,1.000005050000000034e-01,1.023853650000000060e-01
1.000000000000000000e+03,2.417999000000000103e-03,1.000095389999999945e-01,1.024275379999999985e-01
1.000000000000000000e+03,2.415965999999999860e-03,1.000049360000000026e-01,1.024209019999999942e-01
1.000000000000000000e+03,2.389006999999999849e-03,9.998771300000000584e-02,1.023767200000000044e-01
1.000000000000000000e+03,2.423659999999999790e-03,1.000046950000000046e-01,1.024283549999999987e-01
1.000000000000000000e+03,2.431505999999999945e-03,9.999869599999999803e-02,1.024302019999999980e-01
1.000000000000000000e+03,2.387039999999999995e-03,9.999697200000000341e-02,1.023840119999999965e-01
1.000000000000000000e+03,2.531770999999999935e-03,1.000054239999999955e-01,1.025371949999999976e-01
1.000000000000000000e+03,2.457069000000000093e-03,9.999748299999999812e-02,1.024545520000000043e-01
1.000000000000000000e+03,2.483470000000000209e-03,1.001021680000000053e-01,1.025856380000000068e-01
1.000000000000000000e+03,2.441636000000000067e-03,9.991353000000000040e-02,1.023551659999999974e-01
1.000000000000000000e+03,2.631740999999999941e-03,9.999077000000000659e-02,1.026225109999999996e-01
1.000000000000000000e+03,2.454617000000000084e-03,9.999741299999999333e-02,1.024520299999999995e-01
1.000000000000000000e+03,2.411655999999999869e-03,1.000012400000000051e-01,1.024128960000000033e-01
1.000000000000000000e+03,2.456447000000000058e-03,1.000020290000000062e-01,1.024584760000000067e-01
1.000000000000000000e+03,2.450270999999999959e-03,1.000023200000000057e-01,1.024525909999999956e-01
1.000000000000000000e+03,2.425768999999999929e-03,1.000091689999999950e-01,1.024349380000000032e-01
1.000000000000000000e+03,2.439492000000000136e-03,9.998944399999999677e-02,1.024289359999999982e-01
1.000000000000000000e+03,2.432207000000000032e-03,9.999775499999999373e-02,1.024299619999999994e-01
1.000000000000000000e+03,2.417480999999999970e-03,1.000035620000000042e-01,1.024210430000000033e-01
1.000000000000000000e+03,2.444378000000000089e-03,1.000013540000000006e-01,1.024457319999999977e-01
1.000000000000000000e+03,2.435720000000000159e-03,9.999809099999999729e-02,1.024338109999999996e-01
1.000000000000000000e+03,2.397502000000000140e-03,1.000002749999999996e-01,1.023977769999999954e-01
1.000000000000000000e+03,2.399651999999999948e-03,1.000016410000000022e-01,1.024012930000000043e-01
1.000000000000000000e+03,2.455348999999999900e-03,1.000133180000000038e-01,1.024686669999999994e-01
1.000000000000000000e+03,2.441286999999999884e-03,9.998803900000000078e-02,1.024293260000000011e-01
1.000000000000000000e+03,2.396010000000000067e-03,9.999776800000000077e-02,1.023937780000000047e-01
1.000000000000000000e+03,2.435290000000000111e-03,1.000026990000000005e-01,1.024379889999999932e-01
1.000000000000000000e+03,2.448281999999999976e-03,9.999844300000000630e-02,1.024467250000000024e-01
1.000000000000000000e+03,2.402369000000000119e-03,1.000000310000000031e-01,1.024024000000000045e-01
1.000000000000000000e+03,2.533882999999999795e-03,9.999953400000000103e-02,1.025334170000000017e-01
1.000000000000000000e+03,2.410962000000000001e-03,1.000017990000000023e-01,1.024127610000000049e-01
1.000000000000000000e+03,2.419127999999999990e-03,1.000040340000000055e-01,1.024231619999999982e-01
1.000000000000000000e+03,2.410330999999999932e-03,9.999887600000000043e-02,1.024092070000000021e-01
1.000000000000000000e+03,2.425595999999999915e-03,1.000008150000000068e-01,1.024264109999999950e-01
1.000000000000000000e+03,2.570886999999999999e-03,1.000104079999999951e-01,1.025812950000000029e-01
1.000000000000000000e+03,2.703567000000000036e-03,1.000309000000000059e-01,1.027344669999999960e-01
1.000000000000000000e+03,2.588497999999999841e-03,9.997137999999999858e-02,1.025598779999999932e-01
1.000000000000000000e+03,2.642717000000000156e-03,9.999245800000000628e-02,1.026351749999999952e-01
1.000000000000000000e+03,2.624122000000000000e-03,1.000148599999999971e-01,1.026389820000000036e-01
1.000000000000000000e+03,2.421208000000000214e-03,9.998677899999999785e-02,1.024079870000000059e-01
1.000000000000000000e+03,2.419530000000000031e-03,9.999801399999999618e-02,1.024175439999999992e-01
1.000000000000000000e+03,2.402646000000000035e-03,9.999990400000000057e-02,1.024025499999999950e-01
1.000000000000000000e+03,2.387512000000000054e-03,1.000030209999999975e-01,1.023905330000000058e-01
1.000000000000000000e+03,2.426188000000000129e-03,1.000009709999999941e-01,1.024271590000000037e-01
1.000000000000000000e+03,2.422587999999999825e-03,9.999972499999999764e-02,1.024223130000000009e-01
1.000000000000000000e+03,2.399278999999999822e-03,9.999745799999999740e-02,1.023967370000000016e-01
1.000000000000000000e+03,2.598830999999999797e-03,1.000021600000000066e-01,1.026009910000000025e-01
1.000000000000000000e+03,2.680376999999999846e-03,1.000045719999999999e-01,1.026849489999999976e-01
1.000000000000000000e+03,2.418196999999999968e-03,9.999574799999999541e-02,1.024139450000000062e-01
1.000000000000000000e+03,2.428477000000000066e-03,9.999880199999999775e-02,1.024272789999999961e-01
1.000000000000000000e+03,2.412557999999999977e-03,1.000021100000000052e-01,1.024146680000000004e-01
1.000000000000000000e+03,2.419526999999999876e-03,1.000022099999999942e-01,1.024217369999999988e-01
1.000000000000000000e+03,2.397038000000000207e-03,1.000142789999999976e-01,1.024113170000000017e-01
1.000000000000000000e+03,2.458136999999999996e-03,9.999075600000000008e-02,1.024488929999999992e-01
1.000000000000000000e+03,2.451201999999999982e-03,9.999759299999999573e-02,1.024487949999999953e-01
1.000000000000000000e+03,2.399514000000000161e-03,9.999656099999999770e-02,1.023960750000000031e-01
